Product,First_Transaction,Last_Transaction,Total_Transactions,Active_Transactions,Days_Since_Last,Days_Active,Transaction_Frequency,ClosingBalance,AgeNumeric
PFPBR4025,2025-11-25,2025-11-26,25,25,0,2,12.5,120.0,0.5
PMPKM060,2025-11-25,2025-11-26,25,25,0,2,12.5,34.0,0.5
RW5001HVDYYELL3XL,2025-11-25,2025-11-26,25,25,0,2,12.5,179.0,0.5
STAI55050,2025-11-25,2025-11-26,25,25,0,2,12.5,10.0,0.5
TMPC42,2025-11-25,2025-11-26,25,25,0,2,12.5,380.0,0.5
WS41010RBREF40,2025-11-25,2025-11-26,25,25,0,2,12.5,85.0,0.5
ADCAG250,2025-11-25,2025-11-26,26,26,0,2,13.0,288.0,0.5
AGTD10577,2025-11-25,2025-11-26,26,26,0,2,13.0,320.0,0.5
APALP6180080,2025-11-25,2025-11-26,26,26,0,2,13.0,116.0,0.5
AUMT69J1,2025-11-25,2025-11-26,26,26,0,2,13.0,57.0,0.5
AUPT6006,2025-11-25,2025-11-26,26,26,0,2,13.0,56.0,0.5
AUSH178,2025-11-25,2025-11-26,26,26,0,2,13.0,204.0,0.5
BFRYOBICOMBO6,2025-11-25,2025-11-26,26,26,0,2,13.0,50.0,0.5
BL81579299,2025-11-25,2025-11-26,26,26,0,2,13.0,3.0,0.5
BRGB400817,2025-11-25,2025-11-26,26,26,0,2,13.0,35.0,0.5
BW5165,2025-11-25,2025-11-26,26,26,0,2,13.0,18.0,0.5
CC22EF,2025-11-25,2025-11-26,26,26,0,2,13.0,69.0,0.5
CH06025BJ,2025-11-25,2025-11-26,26,26,0,2,13.0,60.0,0.5
CH06041BJ,2025-11-25,2025-11-26,26,26,0,2,13.0,22.0,0.5
CH1079,2025-11-25,2025-11-26,26,26,0,2,13.0,40.0,0.5
CH4375,2025-11-25,2025-11-26,26,26,0,2,13.0,96.0,0.5
CH5053,2025-11-25,2025-11-26,26,26,0,2,13.0,295.0,0.5
CH6190,2025-11-25,2025-11-26,26,26,0,2,13.0,24.0,0.5
CHEMZJ1306,2025-11-25,2025-11-26,26,26,0,2,13.0,384.0,0.5
DDCDD17334,2025-11-25,2025-11-26,26,26,0,2,13.0,24.0,0.5
ELC403,2025-11-25,2025-11-26,26,26,0,2,13.0,60.0,0.5
ELCDPV120,2025-11-26,2025-11-26,13,13,0,1,13.0,81.0,0.5
ELG1099CW,2025-11-25,2025-11-26,26,26,0,2,13.0,40.0,0.5
ELLSFL10150DL,2025-11-25,2025-11-26,26,26,0,2,13.0,575.0,0.5
FEWN13157130,2025-11-25,2025-11-26,26,26,0,2,13.0,17.0,0.5
FPWGF940,2025-11-25,2025-11-26,26,26,0,2,13.0,32.0,0.5
GA00036461,2025-11-25,2025-11-26,26,26,0,2,13.0,25.0,0.5
GA00036478,2025-11-25,2025-11-26,26,26,0,2,13.0,36.0,0.5
GA01FLO016,2025-11-25,2025-11-26,26,26,0,2,13.0,170.0,0.5
GABT005,2025-11-25,2025-11-26,26,26,0,2,13.0,43.0,0.5
GACTH600,2025-11-25,2025-11-26,26,26,0,2,13.0,68.0,0.5
GFRB2515,2025-11-25,2025-11-26,26,26,0,2,13.0,20.0,0.5
HTEASP1041,2025-11-25,2025-11-26,26,26,0,2,13.0,25.0,0.5
HTEPLRL0611,2025-11-25,2025-11-26,26,26,0,2,13.0,54.0,0.5
HW9999,2025-11-25,2025-11-26,26,26,0,2,13.0,12.0,0.5
HWDR500SC,2025-11-25,2025-11-26,26,26,0,2,13.0,102.0,0.5
NBSTG08X1TR,2025-11-25,2025-11-26,26,26,0,2,13.0,200.0,0.5
NBSTG16X1TR,2025-11-25,2025-11-26,26,26,0,2,13.0,60.0,0.5
OSCWTD,2025-11-25,2025-11-26,26,26,0,2,13.0,4.0,0.5
OSPTW053,2025-11-25,2025-11-26,26,26,0,2,13.0,3.0,0.5
OT40630573,2025-11-25,2025-11-26,26,26,0,2,13.0,98.0,0.5
OTTP5270,2025-11-25,2025-11-26,26,26,0,2,13.0,4.0,0.5
OTWCCF250,2025-11-26,2025-11-26,13,13,0,1,13.0,22.0,0.5
OTWHC,2025-11-25,2025-11-26,26,26,0,2,13.0,36.0,0.5
OUMEBLO300,2025-11-25,2025-11-26,26,26,0,2,13.0,59.0,0.5
OUMIPI300,2025-11-25,2025-11-26,26,26,0,2,13.0,15.0,0.5
PADGLWH1,2025-11-25,2025-11-26,26,26,0,2,13.0,74.0,0.5
PFPAM20,2025-11-25,2025-11-26,26,26,0,2,13.0,210.0,0.5
PFPAM504032,2025-11-25,2025-11-26,26,26,0,2,13.0,40.0,0.5
PFPAMVMP40,2025-11-25,2025-11-26,26,26,0,2,13.0,115.0,0.5
PFPRCF4025,2025-11-26,2025-11-26,13,13,0,1,13.0,70.0,0.5
PTSV20,2025-11-25,2025-11-26,26,26,0,2,13.0,8.0,0.5
SAS02277,2025-11-25,2025-11-26,26,26,0,2,13.0,20.0,0.5
SED5ESGMC,2025-11-25,2025-11-26,26,26,0,2,13.0,45.0,0.5
SF1010027,2025-11-25,2025-11-26,26,26,0,2,13.0,61.0,0.5
SF2560005,2025-11-26,2025-11-26,13,13,0,1,13.0,6.0,0.5
STST38166,2025-11-25,2025-11-26,26,26,0,2,13.0,20.0,0.5
TDDSHPPG,2025-11-25,2025-11-26,26,26,0,2,13.0,44.0,0.5
TS2283866S5P,2025-11-25,2025-11-26,26,26,0,2,13.0,1086.0,0.5
WASC3100BD,2025-11-25,2025-11-26,26,26,0,2,13.0,6.0,0.5
WS41010RB44,2025-11-25,2025-11-26,26,26,0,2,13.0,64.0,0.5
AB147850,2025-11-25,2025-11-26,27,27,0,2,13.5,150.0,0.5
AB149528,2025-11-25,2025-11-26,27,27,0,2,13.5,800.0,0.5
AD05680,2025-11-25,2025-11-26,27,27,0,2,13.5,120.0,0.5
ADSC100,2025-11-25,2025-11-26,27,27,0,2,13.5,381.0,0.5
BA202957,2025-11-25,2025-11-26,27,27,0,2,13.5,60.0,0.5
BA7410,2025-11-25,2025-11-26,27,27,0,2,13.5,60.0,0.5
BLCPR01,2025-11-25,2025-11-26,27,27,0,2,13.5,140.0,0.5
BLCPR15,2025-11-25,2025-11-26,27,27,0,2,13.5,315.0,0.5
BLOB500,2025-11-25,2025-11-26,27,27,0,2,13.5,175.0,0.5
BLSBGST01,2025-11-25,2025-11-26,27,27,0,2,13.5,88.0,0.5
BR1040,2025-11-25,2025-11-26,27,27,0,2,13.5,49.0,0.5
BR368278,2025-11-25,2025-11-26,27,27,0,2,13.5,50.0,0.5
BRIBF15RB,2025-11-25,2025-11-26,27,27,0,2,13.5,147.0,0.5
BW25035,2025-11-25,2025-11-26,27,27,0,2,13.5,84.0,0.5
BWR7810,2025-11-25,2025-11-26,27,27,0,2,13.5,69.0,0.5
CH4386,2025-11-25,2025-11-26,27,27,0,2,13.5,36.0,0.5
DDCDD160215,2025-11-25,2025-11-26,27,27,0,2,13.5,39.0,0.5
DDCDDALUSIL06,2025-11-25,2025-11-26,27,27,0,2,13.5,54.0,0.5
ELEP10,2025-11-25,2025-11-26,27,27,0,2,13.5,30.0,0.5
ELFL0075,2025-11-25,2025-11-26,27,27,0,2,13.5,86414.67,0.5
ELLSFL10300DL,2025-11-25,2025-11-26,27,27,0,2,13.5,696.0,0.5
FASBN10120,2025-11-25,2025-11-26,27,27,0,2,13.5,3750.0,0.5
GA05TN806,2025-11-25,2025-11-26,27,27,0,2,13.5,39.0,0.5
GAFM457536,2025-11-25,2025-11-26,27,27,0,2,13.5,23.0,0.5
GFRS2015,2025-11-25,2025-11-26,27,27,0,2,13.5,100.0,0.5
HW9624,2025-11-25,2025-11-26,27,27,0,2,13.5,30.0,0.5
HW99310BK,2025-11-25,2025-11-26,27,27,0,2,13.5,30.0,0.5
HWB1HANSRZI,2025-11-25,2025-11-26,27,27,0,2,13.5,250.0,0.5
LTFG02145,2025-11-25,2025-11-26,27,27,0,2,13.5,75.0,0.5
LTFG02544,2025-11-25,2025-11-26,27,27,0,2,13.5,100.0,0.5
NAI051,2025-11-25,2025-11-26,27,27,0,2,13.5,54.0,0.5
PPP40CL16,2025-11-25,2025-11-26,27,27,0,2,13.5,110.0,0.5
RW6145POLYNAVYM,2025-11-25,2025-11-26,27,27,0,2,13.5,80.0,0.5
SSRO06,2025-11-25,2025-11-26,27,27,0,2,13.5,9.0,0.5
APTCP15040,2025-11-25,2025-11-26,28,28,0,2,14.0,10.0,0.5
AUCQDASH750ML,2025-11-25,2025-11-26,28,28,0,2,14.0,43.0,0.5
AUMA9506,2025-11-25,2025-11-26,28,28,0,2,14.0,24.0,0.5
AUMT6940,2025-11-25,2025-11-26,28,28,0,2,14.0,80.0,0.5
BA7173,2025-11-25,2025-11-26,28,28,0,2,14.0,61.0,0.5
BAKLP2858,2025-11-25,2025-11-26,28,28,0,2,14.0,9.0,0.5
BAKLP2860,2025-11-25,2025-11-26,28,28,0,2,14.0,52.0,0.5
BAPEXC120C,2025-11-26,2025-11-26,14,14,0,1,14.0,9.0,0.5
BLFHG5,2025-11-25,2025-11-26,28,28,0,2,14.0,3319.0,0.5
BLRB23,2025-11-26,2025-11-26,14,14,0,1,14.0,2132.0,0.5
BR343062,2025-11-25,2025-11-26,28,28,0,2,14.0,18.0,0.5
BR7109,2025-11-25,2025-11-26,28,28,0,2,14.0,51.0,0.5
BR801,2025-11-25,2025-11-26,28,28,0,2,14.0,98.0,0.5
BRBVHP20A,2025-11-25,2025-11-26,28,28,0,2,14.0,15.0,0.5
BS7115PEP,2025-11-25,2025-11-26,28,28,0,2,14.0,387.0,0.5
CH1006,2025-11-25,2025-11-26,28,28,0,2,14.0,200.0,0.5
CH3319,2025-11-25,2025-11-26,28,28,0,2,14.0,90.0,0.5
CH4388,2025-11-25,2025-11-26,28,28,0,2,14.0,54.0,0.5
CH5164,2025-11-25,2025-11-26,28,28,0,2,14.0,25.0,0.5
CHBHS50,2025-11-25,2025-11-26,28,28,0,2,14.0,382.0,0.5
CO15EM,2025-11-25,2025-11-26,28,28,0,2,14.0,40.0,0.5
DDCDDALUSIL07,2025-11-25,2025-11-26,28,28,0,2,14.0,42.0,0.5
ELEA109,2025-11-25,2025-11-26,28,28,0,2,14.0,46.0,0.5
ELEA181,2025-11-25,2025-11-26,28,28,0,2,14.0,150.0,0.5
ELHWDPS1G1W,2025-11-25,2025-11-26,28,28,0,2,14.0,100.0,0.5
ELLEDEME040,2025-11-25,2025-11-26,28,28,0,2,14.0,110.0,0.5
ELLH0020,2025-11-25,2025-11-26,28,28,0,2,14.0,2098.0,0.5
ELLIFDLD300,2025-11-25,2025-11-26,28,28,0,2,14.0,20.0,0.5
ELPX853439,2025-11-25,2025-11-26,28,28,0,2,14.0,4.0,0.5
FAEMXS543C,2025-11-25,2025-11-26,28,28,0,2,14.0,33.0,0.5
FEGW161,2025-11-25,2025-11-26,28,28,0,2,14.0,424.0,0.5
GA8504CHB,2025-11-25,2025-11-26,28,28,0,2,14.0,43.0,0.5
GACTH1200,2025-11-25,2025-11-26,28,28,0,2,14.0,51.0,0.5
GFEFFG32,2025-11-25,2025-11-26,28,28,0,2,14.0,100.0,0.5
GUDA504,2025-11-25,2025-11-26,28,28,0,2,14.0,88.0,0.5
HW75290BK,2025-11-25,2025-11-26,28,28,0,2,14.0,28.0,0.5
HWGYPP,2025-11-25,2025-11-26,28,28,0,2,14.0,1270.0,0.5
HWVWR400,2025-11-25,2025-11-26,28,28,0,2,14.0,140.0,0.5
PADL750,2025-11-25,2025-11-26,28,28,0,2,14.0,48.0,0.5
PFHSP50,2025-11-25,2025-11-26,28,28,0,2,14.0,31.0,0.5
PFPRBTMF2515,2025-11-25,2025-11-26,28,28,0,2,14.0,240.0,0.5
PFPRBTMF2520,2025-11-25,2025-11-26,28,28,0,2,14.0,140.0,0.5
PFPRBTMF4025,2025-11-25,2025-11-26,28,28,0,2,14.0,200.0,0.5
PTSCP2100,2025-11-25,2025-11-26,28,28,0,2,14.0,6.0,0.5
STDB14,2025-11-25,2025-11-26,28,28,0,2,14.0,72.0,0.5
TGBBTM1,2025-11-26,2025-11-26,14,14,0,1,14.0,7.0,0.5
TS1143848S5P,2025-11-25,2025-11-26,28,28,0,2,14.0,2479.0,0.5
TS3815266S5P,2025-11-25,2025-11-26,28,28,0,2,14.0,568.0,0.5
WTV2400JG,2025-11-25,2025-11-26,28,28,0,2,14.0,127.0,0.5
AD87005,2025-11-25,2025-11-26,29,29,0,2,14.5,40.0,0.5
ADCAG50,2025-11-25,2025-11-26,29,29,0,2,14.5,168.0,0.5
APTNS51665C,2025-11-25,2025-11-26,29,29,0,2,14.5,55.0,0.5
AUAC1202,2025-11-25,2025-11-26,29,29,0,2,14.5,9.0,0.5
AUBG20L,2025-11-25,2025-11-26,29,29,0,2,14.5,3.0,0.5
B1SLI178BA,2025-11-25,2025-11-26,29,29,0,2,14.5,290.0,0.5
BA7405,2025-11-25,2025-11-26,29,29,0,2,14.5,117.0,0.5
BAKLP812480,2025-11-25,2025-11-26,29,29,0,2,14.5,7.0,0.5
BLCPR03,2025-11-25,2025-11-26,29,29,0,2,14.5,65.0,0.5
BLPS152030,2025-11-25,2025-11-26,29,29,0,2,14.5,4.0,0.5
BLRS50,2025-11-25,2025-11-26,29,29,0,2,14.5,25.0,0.5
BLSS150,2025-11-25,2025-11-26,29,29,0,2,14.5,620.0,0.5
BW11711,2025-11-25,2025-11-26,29,29,0,2,14.5,18.0,0.5
CC22CF,2025-11-25,2025-11-26,29,29,0,2,14.5,50.0,0.5
CH3334,2025-11-25,2025-11-26,29,29,0,2,14.5,120.0,0.5
CH36,2025-11-25,2025-11-26,29,29,0,2,14.5,30.0,0.5
CO22CC,2025-11-25,2025-11-26,29,29,0,2,14.5,88.0,0.5
ELEM1,2025-11-25,2025-11-26,29,29,0,2,14.5,30.0,0.5
ELHDB3WN1C20,2025-11-25,2025-11-26,29,29,0,2,14.5,87.0,0.5
ELHDPZ50R24,2025-11-25,2025-11-26,29,29,0,2,14.5,5.0,0.5
ELLIFDLD134,2025-11-25,2025-11-26,29,29,0,2,14.5,9.0,0.5
ELLVA60B225DL,2025-11-25,2025-11-26,29,29,0,2,14.5,150.0,0.5
ELSF1G2W,2025-11-25,2025-11-26,29,29,0,2,14.5,91.0,0.5
FAEMXS5522,2025-11-25,2025-11-26,29,29,0,2,14.5,9.0,0.5
GA16000168,2025-11-25,2025-11-26,29,29,0,2,14.5,132.0,0.5
GFEMFG15,2025-11-25,2025-11-26,29,29,0,2,14.5,442.0,0.5
GUSK501,2025-11-25,2025-11-26,29,29,0,2,14.5,15395.0,0.5
HPDGPVC27,2025-11-25,2025-11-26,29,29,0,2,14.5,35764.0,0.5
HWLDG6000,2025-11-25,2025-11-26,29,29,0,2,14.5,8.0,0.5
LTFG00415,2025-11-25,2025-11-26,29,29,0,2,14.5,153.0,0.5
OSBPTW,2025-11-25,2025-11-26,29,29,0,2,14.5,5.0,0.5
PPP50CL10,2025-11-25,2025-11-26,29,29,0,2,14.5,144.0,0.5
RW5002POLYNAVYS,2025-11-25,2025-11-26,29,29,0,2,14.5,60.0,0.5
RW5002RCGRL,2025-11-25,2025-11-26,29,29,0,2,14.5,240.0,0.5
SCSS75BB,2025-11-25,2025-11-26,29,29,0,2,14.5,180.0,0.5
SE1500201,2025-11-25,2025-11-26,29,29,0,2,14.5,7.0,0.5
SF1010043,2025-11-25,2025-11-26,29,29,0,2,14.5,28.0,0.5
SSCHB07,2025-11-25,2025-11-26,29,29,0,2,14.5,60.0,0.5
ST0300110005,2025-11-25,2025-11-26,29,29,0,2,14.5,8.0,0.5
ST0300110034,2025-11-25,2025-11-26,29,29,0,2,14.5,15.0,0.5
TS1143860,2025-11-25,2025-11-26,29,29,0,2,14.5,1386.0,0.5
AB149719,2025-11-25,2025-11-26,30,30,0,2,15.0,150.0,0.5
APTCP11504,2025-11-25,2025-11-26,30,30,0,2,15.0,81.0,0.5
AUCT60J1,2025-11-25,2025-11-26,30,30,0,2,15.0,158.0,0.5
AUD10815,2025-11-25,2025-11-26,30,30,0,2,15.0,30.0,0.5
BABPW40,2025-11-26,2025-11-26,15,15,0,1,15.0,24.0,0.5
BAKLP282460,2025-11-25,2025-11-26,30,30,0,2,15.0,23.0,0.5
BTEMTP3519,2025-11-25,2025-11-26,30,30,0,2,15.0,60.0,0.5
CEUPP,2025-11-25,2025-11-26,30,30,0,2,15.0,684.0,0.5
CH1073,2025-11-25,2025-11-26,30,30,0,2,15.0,200.0,0.5
CH3320,2025-11-25,2025-11-26,30,30,0,2,15.0,140.0,0.5
CH3323,2025-11-25,2025-11-26,30,30,0,2,15.0,90.0,0.5
CH4360,2025-11-25,2025-11-26,30,30,0,2,15.0,88.0,0.5
CHFXH181,2025-11-25,2025-11-26,30,30,0,2,15.0,122.0,0.5
DDCDD28340,2025-11-25,2025-11-26,30,30,0,2,15.0,54.0,0.5
ELGKF008,2025-11-25,2025-11-26,30,30,0,2,15.0,107.0,0.5
ELLVA60B227DL,2025-11-25,2025-11-26,30,30,0,2,15.0,50.0,0.5
EPSP12CAF,2025-11-25,2025-11-26,30,30,0,2,15.0,458.0,0.5
FERWF15500,2025-11-25,2025-11-26,30,30,0,2,15.0,100.0,0.5
FEWN13127130,2025-11-25,2025-11-26,30,30,0,2,15.0,26.0,0.5
GACGMR,2025-11-25,2025-11-26,30,30,0,2,15.0,57.0,0.5
GAYSP3,2025-11-25,2025-11-26,30,30,0,2,15.0,155.0,0.5
GFPS15,2025-11-25,2025-11-26,30,30,0,2,15.0,1047.0,0.5
GFRB3220,2025-11-25,2025-11-26,30,30,0,2,15.0,77.0,0.5
GUDK501,2025-11-25,2025-11-26,30,30,0,2,15.0,17046.0,0.5
HPLG35GR,2025-11-25,2025-11-26,30,30,0,2,15.0,1260.0,0.5
HTEMPL5607,2025-11-25,2025-11-26,30,30,0,2,15.0,107.0,0.5
HW9133,2025-11-25,2025-11-26,30,30,0,2,15.0,45.0,0.5
HW98310BK,2025-11-25,2025-11-26,30,30,0,2,15.0,26.0,0.5
LTFG00776,2025-11-25,2025-11-26,30,30,0,2,15.0,40.0,0.5
OPMCBL,2025-11-25,2025-11-26,30,30,0,2,15.0,325.0,0.5
PADCEWH5,2025-11-25,2025-11-26,30,30,0,2,15.0,97.0,0.5
PFHAF5050,2025-11-26,2025-11-26,15,15,0,1,15.0,40.0,0.5
PFPSD40,2025-11-25,2025-11-26,30,30,0,2,15.0,200.0,0.5
PPE400705,2025-11-25,2025-11-26,30,30,0,2,15.0,20.0,0.5
PTHG-655,2025-11-25,2025-11-26,30,30,0,2,15.0,11.0,0.5
RTBTPB5,2025-11-25,2025-11-26,30,30,0,2,15.0,12.0,0.5
ST0300400002,2025-11-25,2025-11-26,30,30,0,2,15.0,10.0,0.5
TBHW32412,2025-11-25,2025-11-26,30,30,0,2,15.0,198.0,0.5
TS2285060S5P,2025-11-25,2025-11-26,30,30,0,2,15.0,1546.0,0.5
WS3333RB40,2025-11-25,2025-11-26,30,30,0,2,15.0,760.0,0.5
WS4007RB46,2025-11-25,2025-11-26,30,30,0,2,15.0,70.0,0.5
WS41010RBREF36,2025-11-25,2025-11-26,30,30,0,2,15.0,45.0,0.5
ADCAG500,2025-11-25,2025-11-26,31,31,0,2,15.5,115.0,0.5
BLAVINT,2025-11-25,2025-11-26,31,31,0,2,15.5,2100.0,0.5
CC22ECAP,2025-11-25,2025-11-26,31,31,0,2,15.5,496.0,0.5
CH12025YJ,2025-11-25,2025-11-26,31,31,0,2,15.5,36.0,0.5
CH3001,2025-11-25,2025-11-26,31,31,0,2,15.5,65.0,0.5
CH5150,2025-11-25,2025-11-26,31,31,0,2,15.5,62.0,0.5
CH5163,2025-11-25,2025-11-26,31,31,0,2,15.5,25.0,0.5
CH8023,2025-11-25,2025-11-26,31,31,0,2,15.5,780.0,0.5
CH8346,2025-11-25,2025-11-26,31,31,0,2,15.5,275.0,0.5
CSLCBPE050,2025-11-25,2025-11-26,31,31,0,2,15.5,261.0,0.5
DF8134PBSTDLH,2025-11-25,2025-11-26,31,31,0,2,15.5,73.0,0.5
ELAEUCC02,2025-11-25,2025-11-26,31,31,0,2,15.5,4472.0,0.5
ELHDB3WN1C63,2025-11-25,2025-11-26,31,31,0,2,15.5,73.0,0.5
ELHWDP213ASS,2025-11-25,2025-11-26,31,31,0,2,15.5,55.0,0.5
ELPX861608,2025-11-25,2025-11-26,31,31,0,2,15.5,14.0,0.5
ELSG0046,2025-11-25,2025-11-26,31,31,0,2,15.5,2282.0,0.5
EPJMB,2025-11-25,2025-11-26,31,31,0,2,15.5,60.0,0.5
FAEMXS545E,2025-11-25,2025-11-26,31,31,0,2,15.5,32.0,0.5
FASH12025YM,2025-11-25,2025-11-26,31,31,0,2,15.5,35.0,0.5
GA00028299,2025-11-25,2025-11-26,31,31,0,2,15.5,157.0,0.5
GAS04LIT840,2025-11-25,2025-11-26,31,31,0,2,15.5,30.0,0.5
GFEMFG25,2025-11-25,2025-11-26,31,31,0,2,15.5,180.0,0.5
GFTE15,2025-11-25,2025-11-26,31,31,0,2,15.5,398.0,0.5
HWBL20P,2025-11-25,2025-11-26,31,31,0,2,15.5,680.0,0.5
HWBL2L,2025-11-25,2025-11-26,31,31,0,2,15.5,18.0,0.5
OS1120139,2025-11-25,2025-11-26,31,31,0,2,15.5,130.0,0.5
OSPTW115,2025-11-25,2025-11-26,31,31,0,2,15.5,70.0,0.5
PFPAM403225,2025-11-25,2025-11-26,31,31,0,2,15.5,196.0,0.5
PFPTP40,2025-11-25,2025-11-26,31,31,0,2,15.5,100.0,0.5
PPP40CL10,2025-11-25,2025-11-26,31,31,0,2,15.5,69.0,0.5
RTWRBTY5,2025-11-25,2025-11-26,31,31,0,2,15.5,36.0,0.5
RW5001RSGRL,2025-11-25,2025-11-26,31,31,0,2,15.5,212.0,0.5
SAS01295,2025-11-25,2025-11-26,31,31,0,2,15.5,19.0,0.5
ST3300320004,2025-11-25,2025-11-26,31,31,0,2,15.5,14.0,0.5
TBMESG1002001,2025-11-25,2025-11-26,31,31,0,2,15.5,1500.0,0.5
WS3333RB42,2025-11-25,2025-11-26,31,31,0,2,15.5,40.0,0.5
ADPB2,2025-11-25,2025-11-26,32,32,0,2,16.0,119.0,0.5
AUEHJK1101,2025-11-26,2025-11-26,16,16,0,1,16.0,11.0,0.5
BGWCB2040,2025-11-25,2025-11-26,32,32,0,2,16.0,320.0,0.5
BLPS200,2025-11-25,2025-11-26,32,32,0,2,16.0,320.0,0.5
BRIGF970,2025-11-25,2025-11-26,32,32,0,2,16.0,74.0,0.5
BRYL40120,2025-11-25,2025-11-26,32,32,0,2,16.0,101.0,0.5
BRYL40125,2025-11-25,2025-11-26,32,32,0,2,16.0,35.0,0.5
CH3277,2025-11-25,2025-11-26,32,32,0,2,16.0,240.0,0.5
ELEA159,2025-11-25,2025-11-26,32,32,0,2,16.0,1200.0,0.5
ELFS259B,2025-11-25,2025-11-26,32,32,0,2,16.0,19.0,0.5
ELHWDPCU,2025-11-25,2025-11-26,32,32,0,2,16.0,39.0,0.5
ELSP0010,2025-11-25,2025-11-26,32,32,0,2,16.0,4110.0,0.5
FAEMXS1513,2025-11-25,2025-11-26,32,32,0,2,16.0,13.0,0.5
FASLUGNY10M,2025-11-25,2025-11-26,32,32,0,2,16.0,24.0,0.5
FEFF1814310,2025-11-25,2025-11-26,32,32,0,2,16.0,35.0,0.5
GACA5595,2025-11-26,2025-11-26,16,16,0,1,16.0,8.0,0.5
GAECH4,2025-11-25,2025-11-26,32,32,0,2,16.0,91.0,0.5
GAKLB0200RR43,2025-11-25,2025-11-26,32,32,0,2,16.0,6.0,0.5
HWDB25R,2025-11-25,2025-11-26,32,32,0,2,16.0,64.0,0.5
HWDLG750ML,2025-11-25,2025-11-26,32,32,0,2,16.0,150.0,0.5
HWGYP,2025-11-25,2025-11-26,32,32,0,2,16.0,416.0,0.5
OGSOL65,2025-11-25,2025-11-26,32,32,0,2,16.0,27.0,0.5
PFHAM4032,2025-11-25,2025-11-26,32,32,0,2,16.0,180.0,0.5
PTHCS-1250,2025-11-25,2025-11-26,32,32,0,2,16.0,9.0,0.5
RFNFJC,2025-11-25,2025-11-26,32,32,0,2,16.0,550.0,0.5
RTPOB0830,2025-11-25,2025-11-26,32,32,0,2,16.0,50.0,0.5
RTPSK1230,2025-11-25,2025-11-26,32,32,0,2,16.0,19.0,0.5
SF1010048,2025-11-25,2025-11-26,32,32,0,2,16.0,39.0,0.5
SFWBFAS48,2025-11-25,2025-11-26,32,32,0,2,16.0,30.0,0.5
STST25166,2025-11-25,2025-11-26,32,32,0,2,16.0,30.0,0.5
TS1143866S5P,2025-11-25,2025-11-26,32,32,0,2,16.0,684.0,0.5
AD05608,2025-11-25,2025-11-26,33,33,0,2,16.5,42.0,0.5
AD07050,2025-11-25,2025-11-26,33,33,0,2,16.5,61.0,0.5
AD11433,2025-11-25,2025-11-26,33,33,0,2,16.5,51.0,0.5
APTW20115,2025-11-25,2025-11-26,33,33,0,2,16.5,48.0,0.5
AUMT6921,2025-11-25,2025-11-26,33,33,0,2,16.5,98.0,0.5
BR1015,2025-11-25,2025-11-26,33,33,0,2,16.5,108.0,0.5
BR1095,2025-11-25,2025-11-26,33,33,0,2,16.5,41.0,0.5
BRIGV13420,2025-11-25,2025-11-26,33,33,0,2,16.5,124.0,0.5
CATTARND10,2025-11-25,2025-11-26,33,33,0,2,16.5,129.0,0.5
CH1036,2025-11-25,2025-11-26,33,33,0,2,16.5,90.0,0.5
CSTSASWH,2025-11-25,2025-11-26,33,33,0,2,16.5,45.0,0.5
ELB63S,2025-11-25,2025-11-26,33,33,0,2,16.5,36.0,0.5
ELFL0040,2025-11-25,2025-11-26,33,33,0,2,16.5,5500.0,0.5
ELLH0065,2025-11-25,2025-11-26,33,33,0,2,16.5,1042.0,0.5
ELLVA60B229DL,2025-11-25,2025-11-26,33,33,0,2,16.5,117.0,0.5
ELRC0005,2025-11-25,2025-11-26,33,33,0,2,16.5,900.0,0.5
GA01FIL802,2025-11-25,2025-11-26,33,33,0,2,16.5,31.0,0.5
GA04ALU001,2025-11-25,2025-11-26,33,33,0,2,16.5,37.0,0.5
GAS01MPV003,2025-11-25,2025-11-26,33,33,0,2,16.5,41.0,0.5
GFSU25,2025-11-25,2025-11-26,33,33,0,2,16.5,110.0,0.5
GUSC302,2025-11-25,2025-11-26,33,33,0,2,16.5,135.0,0.5
GUSE501,2025-11-25,2025-11-26,33,33,0,2,16.5,582.0,0.5
HACLN00971331,2025-11-25,2025-11-26,33,33,0,2,16.5,17.0,0.5
HPPGGP45,2025-11-25,2025-11-26,33,33,0,2,16.5,1101.0,0.5
HTEHTS00108,2025-11-25,2025-11-26,33,33,0,2,16.5,20.0,0.5
HWCWR250,2025-11-25,2025-11-26,33,33,0,2,16.5,276.0,0.5
HWPFC5,2025-11-25,2025-11-26,33,33,0,2,16.5,124.0,0.5
LTFG02555,2025-11-25,2025-11-26,33,33,0,2,16.5,140.0,0.5
LTM302,2025-11-25,2025-11-26,33,33,0,2,16.5,87.0,0.5
NBSTG10X1TR,2025-11-25,2025-11-26,33,33,0,2,16.5,225.0,0.5
PAWWB720,2025-11-25,2025-11-26,33,33,0,2,16.5,70.0,0.5
PFPAF63112,2025-11-25,2025-11-26,33,33,0,2,16.5,67.0,0.5
PFPAM32,2025-11-25,2025-11-26,33,33,0,2,16.5,48.0,0.5
RW5001POLYNAVYS,2025-11-25,2025-11-26,33,33,0,2,16.5,397.0,0.5
APETDB130501,2025-11-25,2025-11-26,34,34,0,2,17.0,110.0,0.5
AUEHJK1041,2025-11-25,2025-11-26,34,34,0,2,17.0,13.0,0.5
AUU01670,2025-11-25,2025-11-26,34,34,0,2,17.0,26.0,0.5
